id	name	kind
Biological Process::GO:0030805	regulation of cyclic nucleotide catabolic process	Biological Process
Biological Process::GO:0030806	negative regulation of cyclic nucleotide catabolic process	Biological Process
Biological Process::GO:0030807	positive regulation of cyclic nucleotide catabolic process	Biological Process
Biological Process::GO:0030808	regulation of nucleotide biosynthetic process	Biological Process
Biological Process::GO:0030809	negative regulation of nucleotide biosynthetic process	Biological Process
Biological Process::GO:0030810	positive regulation of nucleotide biosynthetic process	Biological Process
Biological Process::GO:0030811	regulation of nucleotide catabolic process	Biological Process
Biological Process::GO:0030812	negative regulation of nucleotide catabolic process	Biological Process
Biological Process::GO:0030813	positive regulation of nucleotide catabolic process	Biological Process
Biological Process::GO:0030814	regulation of cAMP metabolic process	Biological Process
Biological Process::GO:0030815	negative regulation of cAMP metabolic process	Biological Process
Biological Process::GO:0030816	positive regulation of cAMP metabolic process	Biological Process
Biological Process::GO:0030817	regulation of cAMP biosynthetic process	Biological Process
Biological Process::GO:0030818	negative regulation of cAMP biosynthetic process	Biological Process
Biological Process::GO:0030819	positive regulation of cAMP biosynthetic process	Biological Process
Biological Process::GO:0030820	regulation of cAMP catabolic process	Biological Process
Biological Process::GO:0030821	negative regulation of cAMP catabolic process	Biological Process
Biological Process::GO:0030822	positive regulation of cAMP catabolic process	Biological Process
Biological Process::GO:0030823	regulation of cGMP metabolic process	Biological Process
Biological Process::GO:0030824	negative regulation of cGMP metabolic process	Biological Process
Biological Process::GO:0030825	positive regulation of cGMP metabolic process	Biological Process
Biological Process::GO:0030826	regulation of cGMP biosynthetic process	Biological Process
Biological Process::GO:0030827	negative regulation of cGMP biosynthetic process	Biological Process
Biological Process::GO:0030828	positive regulation of cGMP biosynthetic process	Biological Process
Biological Process::GO:0030832	regulation of actin filament length	Biological Process
Biological Process::GO:0030833	regulation of actin filament polymerization	Biological Process
Biological Process::GO:0030834	regulation of actin filament depolymerization	Biological Process
Biological Process::GO:0030835	negative regulation of actin filament depolymerization	Biological Process
Biological Process::GO:0030836	positive regulation of actin filament depolymerization	Biological Process
Biological Process::GO:0030837	negative regulation of actin filament polymerization	Biological Process
Biological Process::GO:0030838	positive regulation of actin filament polymerization	Biological Process
Biological Process::GO:0030850	prostate gland development	Biological Process
Biological Process::GO:0030851	granulocyte differentiation	Biological Process
Biological Process::GO:0030852	regulation of granulocyte differentiation	Biological Process
Biological Process::GO:0030853	negative regulation of granulocyte differentiation	Biological Process
Biological Process::GO:0030854	positive regulation of granulocyte differentiation	Biological Process
Biological Process::GO:0030855	epithelial cell differentiation	Biological Process
Biological Process::GO:0030856	regulation of epithelial cell differentiation	Biological Process
Biological Process::GO:0030857	negative regulation of epithelial cell differentiation	Biological Process
Biological Process::GO:0030858	positive regulation of epithelial cell differentiation	Biological Process
Biological Process::GO:0030859	polarized epithelial cell differentiation	Biological Process
Biological Process::GO:0030860	regulation of polarized epithelial cell differentiation	Biological Process
Biological Process::GO:0030862	positive regulation of polarized epithelial cell differentiation	Biological Process
Biological Process::GO:0030865	cortical cytoskeleton organization	Biological Process
Biological Process::GO:0030866	cortical actin cytoskeleton organization	Biological Process
Biological Process::GO:0030878	thyroid gland development	Biological Process
Biological Process::GO:0030879	mammary gland development	Biological Process
Biological Process::GO:0030885	regulation of myeloid dendritic cell activation	Biological Process
Biological Process::GO:0030886	negative regulation of myeloid dendritic cell activation	Biological Process
Biological Process::GO:0030887	positive regulation of myeloid dendritic cell activation	Biological Process
Biological Process::GO:0030888	regulation of B cell proliferation	Biological Process
Biological Process::GO:0030889	negative regulation of B cell proliferation	Biological Process
Biological Process::GO:0030890	positive regulation of B cell proliferation	Biological Process
Biological Process::GO:0030900	forebrain development	Biological Process
Biological Process::GO:0030901	midbrain development	Biological Process
Biological Process::GO:0030902	hindbrain development	Biological Process
Biological Process::GO:0030903	notochord development	Biological Process
Biological Process::GO:0030908	protein splicing	Biological Process
Biological Process::GO:0030910	olfactory placode formation	Biological Process
Biological Process::GO:0030913	paranodal junction assembly	Biological Process
Biological Process::GO:0030916	otic vesicle formation	Biological Process
Biological Process::GO:0030917	midbrain-hindbrain boundary development	Biological Process
Biological Process::GO:0030920	peptidyl-serine acetylation	Biological Process
Biological Process::GO:0030947	regulation of vascular endothelial growth factor receptor signaling pathway	Biological Process
Biological Process::GO:0030948	negative regulation of vascular endothelial growth factor receptor signaling pathway	Biological Process
Biological Process::GO:0030949	positive regulation of vascular endothelial growth factor receptor signaling pathway	Biological Process
Biological Process::GO:0030950	establishment or maintenance of actin cytoskeleton polarity	Biological Process
Biological Process::GO:0030951	establishment or maintenance of microtubule cytoskeleton polarity	Biological Process
Biological Process::GO:0030952	establishment or maintenance of cytoskeleton polarity	Biological Process
Biological Process::GO:0030953	astral microtubule organization	Biological Process
